epoch,global_steps,total_n_traj,train_ep_return,actor_alpha,actor_entropy,actor_loss,actor_mu,actor_mu:max,actor_mu:min,actor_mu:std,actor_std,actor_std:max,actor_std:min,actor_std:std,actor_v_elbo,actor_v_elbo:max,actor_v_elbo:min,actor_v_elbo:std,critic_loss,critic_q1,critic_q1:max,critic_q1:min,critic_q1:std,critic_q2,critic_q2:max,critic_q2:min,critic_q2:std,eval_ep_return,eval_epoch
316.0,317000.0,317.0,7569.3701171875,0.2029721736907959,-5.918783664703369,-456.304443359375,-0.09918516874313354,3.112236976623535,-3.7230477333068848,1.455646276473999,0.44824647903442383,0.9257177114486694,0.05790663883090019,0.13856881856918335,456.3209228515625,571.5393676757812,37.0211067199707,160.56756591796875,19.00562286376953,456.5437316894531,575.596435546875,10.831114768981934,164.6398468017578,456.51812744140625,575.8821411132812,11.442581176757812,164.60267639160156,,
317.0,318000.0,318.0,7531.35546875,0.20322440564632416,-5.999571800231934,-464.3176574707031,-0.050560519099235535,3.2715208530426025,-2.7986233234405518,1.4477181434631348,0.43999430537223816,0.9213607907295227,0.05343174934387207,0.13900217413902283,464.3177490234375,572.5731201171875,2.095820903778076,155.2310791015625,15.58026123046875,475.8351745605469,573.509033203125,38.765193939208984,137.9564208984375,475.9051208496094,572.3164672851562,37.58373260498047,137.8867950439453,,
318.0,319000.0,319.0,7670.384765625,0.202833890914917,-6.378717422485352,-471.1811218261719,-0.10654868930578232,3.2664079666137695,-2.8282527923583984,1.4773906469345093,0.43962112069129944,0.8638104200363159,0.05604756250977516,0.1383303999900818,471.10430908203125,571.9894409179688,38.266353607177734,151.90432739257812,16.593130111694336,459.5075988769531,576.4786987304688,38.087921142578125,161.39540100097656,459.5729675292969,576.8882446289062,38.027530670166016,161.37037658691406,,
319.0,320000.0,320.0,7497.64404296875,0.20129939913749695,-5.699192047119141,-470.04095458984375,-0.05647939071059227,2.913344144821167,-4.283782958984375,1.4241348505020142,0.4328286647796631,1.440218210220337,0.05605114623904228,0.13380545377731323,470.1014709472656,572.8059692382812,2.41728138923645,148.7958984375,17.240089416503906,465.9601745605469,572.4629516601562,5.346686840057373,158.33364868164062,465.97149658203125,573.5103149414062,5.382739543914795,158.36886596679688,,
320.0,321000.0,321.0,7343.41064453125,0.2041960507631302,-6.0733466148376465,-465.310791015625,-0.09391436725854874,3.322296380996704,-3.1708452701568604,1.4570019245147705,0.44695135951042175,1.042841911315918,0.05550963431596756,0.14265647530555725,465.2958068847656,572.1141967773438,39.685482025146484,156.79525756835938,16.2169132232666,470.4163513183594,574.5349731445312,37.39820098876953,154.41543579101562,470.0044860839844,574.9188232421875,36.89580535888672,154.47055053710938,7900.9189453125,320.0
321.0,322000.0,322.0,7325.55224609375,0.2028995007276535,-6.057830810546875,-447.6781005859375,-0.007536593824625015,4.333731174468994,-4.623631477355957,1.4573549032211304,0.4500744342803955,0.9564604759216309,0.051619429141283035,0.14998312294483185,447.6664123535156,574.6231079101562,-19.54604148864746,172.43026733398438,17.96468162536621,473.5257873535156,573.41162109375,1.0365216732025146,152.17764282226562,473.90814208984375,573.3636474609375,4.433935642242432,152.15322875976562,,
322.0,323000.0,323.0,7424.38232421875,0.2055986225605011,-5.857063293457031,-460.2411804199219,-0.10385119915008545,3.146851062774658,-2.8490376472473145,1.4357702732086182,0.44967150688171387,0.9299807548522949,0.055799756199121475,0.14254315197467804,460.2705383300781,573.6848754882812,38.70047378540039,161.5894012451172,15.766939163208008,462.6123352050781,580.2798461914062,31.436641693115234,157.2554473876953,462.3171691894531,579.9527587890625,31.505634307861328,157.15890502929688,,
323.0,324000.0,324.0,7386.1689453125,0.204403355717659,-6.131823539733887,-470.9690246582031,-0.10228484869003296,3.781371831893921,-3.8669636249542236,1.4541516304016113,0.43551191687583923,1.112548589706421,0.06537701189517975,0.13756400346755981,470.9421081542969,577.427978515625,37.84506607055664,151.32664489746094,17.08179473876953,448.89239501953125,577.515380859375,35.217445373535156,176.5374298095703,448.9615173339844,576.9580688476562,35.97102355957031,176.3050537109375,,
324.0,325000.0,325.0,7536.33154296875,0.20644481480121613,-5.8710503578186035,-456.57159423828125,-0.09324171394109726,4.249590873718262,-3.991283416748047,1.430079460144043,0.44953978061676025,0.9355642199516296,0.053370315581560135,0.1458589881658554,456.59820556640625,575.2333374023438,33.1268196105957,166.23484802246094,22.275129318237305,473.301025390625,575.61572265625,38.38343048095703,146.4531707763672,473.068115234375,575.3356323242188,37.99776077270508,146.04220581054688,,
325.0,326000.0,326.0,7494.7109375,0.2042737901210785,-6.109145641326904,-472.3153076171875,-0.09923237562179565,2.854703664779663,-2.8151662349700928,1.4486315250396729,0.44012895226478577,1.2025728225708008,0.06544807553291321,0.13957935571670532,472.29302978515625,575.063232421875,38.211265563964844,154.7753143310547,19.27967071533203,465.338134765625,580.2665405273438,39.248779296875,162.03611755371094,465.21368408203125,577.9802856445312,38.94725036621094,161.82870483398438,,
326.0,327000.0,327.0,7378.82958984375,0.20342522859573364,-5.988485336303711,-464.3404846191406,-0.12073087692260742,3.209484338760376,-2.877337694168091,1.4416238069534302,0.4471433162689209,1.03617525100708,0.05595308542251587,0.1405443698167801,464.34283447265625,575.6312255859375,2.7891573905944824,158.91908264160156,18.437700271606445,477.2253112792969,576.90771484375,35.083560943603516,149.5920867919922,477.1573791503906,577.3765869140625,34.023468017578125,149.7259063720703,,
327.0,328000.0,328.0,7474.330078125,0.20468074083328247,-5.939000129699707,-478.51812744140625,-0.09863748401403427,3.101391077041626,-3.466571092605591,1.4463937282562256,0.43488144874572754,0.9383413791656494,0.053651172667741776,0.1360778659582138,478.5306091308594,576.0413208007812,40.696102142333984,145.20315551757812,15.53245735168457,470.748779296875,577.8763427734375,39.87401580810547,154.35595703125,470.603759765625,577.5936279296875,39.44446563720703,154.321044921875,,
328.0,329000.0,329.0,7535.8974609375,0.20631204545497894,-6.5845489501953125,-475.0346374511719,-0.04509492218494415,3.3211851119995117,-3.8083622455596924,1.4959943294525146,0.4341851770877838,0.9694506525993347,0.056092776358127594,0.1374778002500534,474.9140319824219,576.6995849609375,36.35002136230469,146.52630615234375,17.10582733154297,466.3364562988281,578.1868896484375,34.32692337036133,157.38650512695312,465.9315490722656,578.6815795898438,34.010467529296875,157.35128784179688,,
329.0,330000.0,330.0,7653.18603515625,0.20731739699840546,-5.444403171539307,-461.40972900390625,-0.1276155263185501,3.123365640640259,-3.584822654724121,1.4173873662948608,0.4500926434993744,1.7483619451522827,0.05794288218021393,0.14310717582702637,461.52490234375,576.932373046875,40.708377838134766,163.4185333251953,15.83862590789795,465.70306396484375,576.5634155273438,6.5740742683410645,157.87742614746094,466.17315673828125,577.2310791015625,5.596007823944092,158.0815887451172,,
330.0,331000.0,331.0,7521.76416015625,0.20590929687023163,-5.944863796234131,-471.71270751953125,-0.06698580831289291,3.1881484985351562,-3.2809882164001465,1.4131535291671753,0.4381687343120575,0.9625985622406006,0.05571935325860977,0.13715632259845734,471.7240295410156,579.3739013671875,37.84520721435547,155.66668701171875,27.279680252075195,467.80487060546875,577.8199462890625,39.5243034362793,157.1026153564453,468.02862548828125,576.7996215820312,39.312110900878906,156.9738006591797,7949.76171875,330.0
331.0,332000.0,332.0,7412.33984375,0.20549890398979187,-6.0843186378479,-479.98974609375,-0.09768930822610855,3.0574939250946045,-3.40240478515625,1.4436638355255127,0.4396408796310425,1.0353652238845825,0.06551218032836914,0.1351141780614853,479.972412109375,574.9392700195312,8.198163986206055,145.4996795654297,18.41585922241211,488.46624755859375,580.0115356445312,2.499631404876709,137.86541748046875,488.4070129394531,579.6761474609375,3.1963984966278076,137.65167236328125,,
332.0,333000.0,333.0,7498.80322265625,0.20612430572509766,-6.387866020202637,-476.66253662109375,-0.07165493071079254,3.2618603706359863,-3.3647093772888184,1.4944636821746826,0.44216203689575195,0.9041826725006104,0.058700185269117355,0.13428835570812225,476.5826110839844,580.4061889648438,14.651949882507324,149.48097229003906,20.388683319091797,476.5799255371094,578.5833129882812,35.555824279785156,148.75376892089844,476.4869384765625,579.6490478515625,33.636470794677734,148.94924926757812,,
333.0,334000.0,334.0,7564.18359375,0.20545656979084015,-6.00492000579834,-460.4421691894531,-0.07469283789396286,3.5098178386688232,-3.675717830657959,1.4503229856491089,0.44800007343292236,1.079076886177063,0.05566001310944557,0.143280029296875,460.44122314453125,575.4302368164062,37.22193908691406,161.78472900390625,18.572832107543945,468.9554748535156,579.638916015625,-14.54039192199707,159.8927764892578,468.68023681640625,578.0450439453125,-15.0912446975708,159.9583282470703,,
334.0,335000.0,335.0,7462.8896484375,0.20702165365219116,-6.104228973388672,-477.59429931640625,-0.03468881919980049,4.680095672607422,-4.055756092071533,1.4663406610488892,0.4369461238384247,0.9355589151382446,0.05294928327202797,0.14065057039260864,477.5727233886719,583.8431396484375,41.453277587890625,149.8046417236328,13.007064819335938,475.535888671875,582.2271118164062,39.1252555847168,152.7213897705078,475.9515380859375,582.0867919921875,36.86237716674805,152.71893310546875,,
335.0,336000.0,336.0,7667.89306640625,0.20902317762374878,-5.733753681182861,-476.89227294921875,-0.0949464961886406,3.720311403274536,-3.1703271865844727,1.4141212701797485,0.43525442481040955,0.8494178652763367,0.05442887172102928,0.13640804588794708,476.94793701171875,577.2366333007812,39.44793701171875,146.1259765625,31.1968936920166,481.6534729003906,581.6465454101562,-15.690943717956543,148.26998901367188,481.51373291015625,580.3027954101562,-9.623286247253418,148.2560272216797,,
336.0,337000.0,337.0,7524.599609375,0.20759890973567963,-6.100482940673828,-470.7166442871094,-0.07066351175308228,3.222127914428711,-3.6096744537353516,1.4462502002716064,0.44077280163764954,0.9314196705818176,0.05928449332714081,0.1442662626504898,470.6957702636719,581.2916870117188,4.2331743240356445,158.68545532226562,15.128080368041992,481.95989990234375,581.9561767578125,34.26332092285156,145.7894744873047,481.7955017089844,582.23486328125,36.578983306884766,145.53118896484375,,
337.0,338000.0,338.0,7396.33837890625,0.2084788978099823,-5.8434343338012695,-468.4942626953125,-0.07293122261762619,4.281940460205078,-3.6923980712890625,1.4224708080291748,0.43899407982826233,1.0252317190170288,0.06615666300058365,0.13949370384216309,468.5268859863281,583.4299926757812,5.320971488952637,159.07296752929688,19.571895599365234,479.08599853515625,582.0366821289062,40.0800666809082,150.34588623046875,478.71844482421875,580.4822998046875,38.51266098022461,150.2763671875,,
338.0,339000.0,339.0,7611.1845703125,0.2074064314365387,-6.2231526374816895,-476.0495300292969,-0.05710276961326599,3.3292880058288574,-3.2169189453125,1.4523526430130005,0.4310375154018402,0.9792609810829163,0.060810353606939316,0.13953103125095367,476.00323486328125,582.3168334960938,7.604731559753418,147.2152862548828,19.050533294677734,477.74249267578125,581.6092529296875,39.33285140991211,154.33834838867188,477.783203125,582.3641357421875,38.35392379760742,154.51150512695312,,
339.0,340000.0,340.0,7541.0205078125,0.21003325283527374,-5.983425617218018,-470.1483154296875,-0.05701727792620659,3.808736801147461,-3.0675456523895264,1.4594138860702515,0.4468507468700409,0.9074766039848328,0.0663466826081276,0.14639098942279816,470.15179443359375,578.0978393554688,40.80516052246094,159.24839782714844,18.277217864990234,474.3968505859375,582.7764892578125,40.310272216796875,157.98324584960938,474.7216796875,582.4791259765625,40.03030014038086,158.15696716308594,,
340.0,341000.0,341.0,7723.31982421875,0.20982059836387634,-5.693424224853516,-478.11566162109375,-0.07352261990308762,3.0066075325012207,-2.9347407817840576,1.4386929273605347,0.4476655423641205,1.034696340560913,0.058199625462293625,0.13649356365203857,478.179931640625,580.6788940429688,41.36949920654297,151.34609985351562,16.54486846923828,483.4532470703125,589.1680297851562,38.84687042236328,148.1940155029297,483.7336730957031,587.7818603515625,39.377655029296875,148.23179626464844,8109.27978515625,340.0
341.0,342000.0,342.0,7469.1083984375,0.20727667212486267,-5.855033874511719,-472.4403381347656,-0.09419035911560059,3.1123783588409424,-3.231926202774048,1.4249638319015503,0.4419105052947998,1.1477311849594116,0.056883905082941055,0.1392638385295868,472.47039794921875,585.7151489257812,-16.017927169799805,165.16932678222656,16.723979949951172,480.96917724609375,584.5881958007812,40.792598724365234,151.27955627441406,480.43243408203125,583.1975708007812,39.408023834228516,151.28302001953125,,
342.0,343000.0,343.0,7545.06640625,0.2084384709596634,-6.3195905685424805,-476.2103576660156,-0.06491218507289886,3.7754180431365967,-2.932910442352295,1.4612880945205688,0.4389902353286743,0.9215866327285767,0.05854962393641472,0.1392025351524353,476.143798828125,581.7155151367188,-2.2583327293395996,157.83346557617188,20.23426628112793,470.7668762207031,585.6541137695312,2.3719847202301025,166.74586486816406,470.6558532714844,584.9854736328125,5.01889705657959,166.79913330078125,,
343.0,344000.0,344.0,7724.462890625,0.20916882157325745,-6.043540954589844,-480.00897216796875,-0.08984651416540146,3.600576877593994,-3.5688889026641846,1.4467195272445679,0.43902671337127686,1.1148202419281006,0.060745447874069214,0.13935734331607819,479.99993896484375,585.260009765625,8.723067283630371,156.3177947998047,16.683015823364258,481.5667724609375,585.5638427734375,13.42735481262207,151.0982666015625,481.83868408203125,586.1235961914062,14.595061302185059,151.2911834716797,,
344.0,345000.0,345.0,7538.1953125,0.21048742532730103,-6.465141773223877,-485.79315185546875,-0.0902772769331932,3.3905420303344727,-3.818545341491699,1.4856194257736206,0.43681445717811584,0.9119366407394409,0.06148330867290497,0.13549405336380005,485.6952819824219,582.08935546875,40.99262619018555,145.7906494140625,16.688915252685547,483.75494384765625,585.6585693359375,36.58927917480469,149.86669921875,483.5632019042969,584.46826171875,36.85945510864258,149.739501953125,,
345.0,346000.0,346.0,7522.87744140625,0.21096348762512207,-5.8086347579956055,-477.30853271484375,-0.06809186190366745,3.093189239501953,-2.9880356788635254,1.4264129400253296,0.43943119049072266,0.872286856174469,0.07513859868049622,0.1346161812543869,477.3489074707031,584.9401245117188,8.918148040771484,156.73464965820312,18.54932403564453,477.89013671875,584.0360107421875,40.360836029052734,157.45037841796875,477.9791564941406,585.0796508789062,39.732608795166016,157.69482421875,,
346.0,347000.0,347.0,7688.27099609375,0.2115849405527115,-6.263945579528809,-486.0812072753906,-0.11248502135276794,3.6658034324645996,-3.1690499782562256,1.46944260597229,0.43674325942993164,1.14645516872406,0.06737397611141205,0.13441787660121918,486.02532958984375,584.9957885742188,-19.027366638183594,145.44314575195312,17.74557113647461,480.2601318359375,585.7427368164062,38.6916618347168,153.78216552734375,480.2966003417969,584.7058715820312,38.58768844604492,153.80340576171875,,
347.0,348000.0,348.0,7527.84033203125,0.21011732518672943,-6.053319931030273,-468.0122985839844,-0.08116097003221512,3.7331504821777344,-4.687904357910156,1.4506893157958984,0.44374021887779236,1.4839832782745361,0.06569650024175644,0.14108462631702423,468.0010986328125,582.6926879882812,39.38459396362305,163.1281280517578,16.625268936157227,480.14910888671875,588.3604736328125,34.08233642578125,157.32431030273438,480.41668701171875,587.5172119140625,34.36359405517578,157.3995361328125,,
348.0,349000.0,349.0,7462.42626953125,0.21304969489574432,-6.114319324493408,-483.3579406738281,-0.1194373071193695,3.018848180770874,-2.940690755844116,1.4310556650161743,0.4376019537448883,1.0443553924560547,0.05925571918487549,0.14019562304019928,483.33355712890625,584.233642578125,40.15939712524414,151.57803344726562,17.723804473876953,487.064208984375,586.6060180664062,39.88468933105469,144.86830139160156,487.0845642089844,587.378173828125,39.84466552734375,145.04067993164062,,
349.0,350000.0,350.0,7712.79150390625,0.21075108647346497,-6.054464340209961,-482.56964111328125,-0.04969410225749016,3.023881673812866,-3.509582281112671,1.4466991424560547,0.4334588944911957,0.9454585909843445,0.054992396384477615,0.13708844780921936,482.5581359863281,585.7472534179688,3.1046559810638428,150.2642364501953,16.313173294067383,483.6376953125,587.9556274414062,40.41263961791992,154.9517364501953,483.3974914550781,588.4222412109375,39.37362289428711,155.01541137695312,,
350.0,351000.0,351.0,7751.85595703125,0.21112358570098877,-6.123827934265137,-474.6410827636719,-0.0644359365105629,3.0393316745758057,-3.385688304901123,1.455295205116272,0.4400613307952881,1.0039955377578735,0.05611131340265274,0.1428779810667038,474.61492919921875,584.6381225585938,39.55685806274414,158.44107055664062,15.463371276855469,488.8773193359375,585.8345947265625,-8.44284725189209,142.35342407226562,488.49371337890625,587.134765625,-6.604798793792725,142.09803771972656,7994.2607421875,350.0
351.0,352000.0,352.0,7678.58056640625,0.21135009825229645,-5.8977813720703125,-483.7587585449219,-0.118159718811512,4.159244537353516,-3.1007606983184814,1.4289010763168335,0.438162237405777,0.9829134345054626,0.063608318567276,0.13513191044330597,483.7803649902344,587.1340942382812,4.254398345947266,149.6995086669922,19.002477645874023,475.98602294921875,592.4910278320312,38.7327880859375,162.04249572753906,475.8006286621094,592.3711547851562,36.72229766845703,162.16873168945312,,
352.0,353000.0,353.0,2849.76416015625,0.21206380426883698,-6.051879405975342,-491.5390930175781,-0.08937074989080429,3.156168222427368,-2.7685117721557617,1.4545130729675293,0.43693146109580994,3.1994106769561768,0.05930158495903015,0.16541533172130585,491.528076171875,592.2437133789062,-38.50310516357422,144.7381591796875,17.684539794921875,474.45697021484375,591.7649536132812,39.131256103515625,168.31906127929688,474.6485900878906,590.6089477539062,40.42634201049805,167.9852752685547,,
353.0,354000.0,354.0,7433.880859375,0.21350106596946716,-5.864595413208008,-474.4737548828125,-0.13960276544094086,3.558321714401245,-3.4093778133392334,1.4325307607650757,0.4445253312587738,0.9448345899581909,0.0653359591960907,0.1330132633447647,474.5026550292969,587.93798828125,39.04237365722656,163.2367706298828,17.372922897338867,486.8208312988281,591.5812377929688,-41.113548278808594,150.14453125,486.4281005859375,591.3065795898438,-40.853031158447266,149.74688720703125,,
354.0,355000.0,355.0,7309.40576171875,0.2097460925579071,-5.913051605224609,-474.9189147949219,-0.09111243486404419,3.0912327766418457,-2.9393601417541504,1.4305765628814697,0.4450324773788452,1.8781360387802124,0.05684720724821091,0.14987966418266296,474.9371337890625,588.4722290039062,-40.510372161865234,166.62820434570312,13.826668739318848,477.247314453125,591.8289794921875,35.209503173828125,165.94886779785156,477.7520446777344,591.2010498046875,35.748512268066406,165.974365234375,,
355.0,356000.0,356.0,7556.15625,0.21031536161899567,-5.960702896118164,-474.74591064453125,-0.06540524214506149,3.3644750118255615,-2.8536720275878906,1.447647213935852,0.44004905223846436,1.3075976371765137,0.06462433934211731,0.1399455964565277,474.754150390625,588.783935546875,-37.221004486083984,162.34532165527344,17.946931838989258,469.9691467285156,589.0658569335938,-46.84207534790039,171.70709228515625,469.90771484375,587.7860717773438,-40.7078857421875,171.18606567382812,,
356.0,357000.0,357.0,7526.6533203125,0.21153144538402557,-5.82952880859375,-486.17999267578125,-0.12465184926986694,3.448817729949951,-3.818436861038208,1.42021644115448,0.440299391746521,1.2696582078933716,0.056051209568977356,0.1433849185705185,486.21612548828125,590.5155029296875,-41.70933532714844,151.55972290039062,20.09798812866211,487.810302734375,591.7515258789062,-41.939292907714844,147.86468505859375,487.72216796875,590.6022338867188,-37.94475555419922,147.92279052734375,,
357.0,358000.0,358.0,7610.4111328125,0.21171389520168304,-6.002167701721191,-479.85711669921875,-0.12808839976787567,4.621995449066162,-4.392481327056885,1.4325145483016968,0.4362931251525879,1.1440595388412476,0.059034813195466995,0.1378379613161087,479.856689453125,589.11181640625,-9.836268424987793,160.3105010986328,13.331384658813477,483.7351989746094,591.4739990234375,37.957557678222656,157.4341583251953,484.09869384765625,591.8200073242188,39.86822509765625,157.20152282714844,,
358.0,359000.0,359.0,7630.17041015625,0.2114618569612503,-6.012807846069336,-480.536376953125,-0.08416092395782471,3.186572313308716,-3.066739082336426,1.445707082748413,0.44078996777534485,1.1210027933120728,0.05884476751089096,0.13925090432167053,480.5336608886719,587.3121337890625,-44.55500793457031,164.57223510742188,13.564870834350586,482.81341552734375,590.9827880859375,-5.270269393920898,163.72642517089844,482.7688293457031,591.38330078125,-5.841045379638672,163.489990234375,,
359.0,360000.0,360.0,7729.28173828125,0.21454626321792603,-6.520018577575684,-495.0396728515625,-0.082999087870121,3.1403470039367676,-2.807994842529297,1.5040111541748047,0.4358797073364258,1.1265136003494263,0.05914929509162903,0.1340021789073944,494.9281005859375,592.96630859375,-45.58544921875,144.89273071289062,20.95212745666504,489.6500244140625,592.3937377929688,41.513980865478516,152.61895751953125,489.2640075683594,589.8648071289062,40.88008117675781,152.53736877441406,,
360.0,361000.0,361.0,7414.1455078125,0.2107848972082138,-6.072638511657715,-476.8268127441406,-0.08961862325668335,3.1194729804992676,-3.925687313079834,1.4471242427825928,0.4474847614765167,0.9283841252326965,0.05536862835288048,0.14084048569202423,476.8114929199219,590.3599853515625,-2.537665605545044,166.66195678710938,17.16851806640625,491.77093505859375,589.6494140625,-42.33817672729492,144.574462890625,491.87933349609375,590.1922607421875,-37.97019577026367,144.64625549316406,7343.43701171875,360.0
361.0,362000.0,362.0,7781.9345703125,0.21149799227714539,-6.076669692993164,-487.4068603515625,-0.06953943520784378,3.309720516204834,-3.0277814865112305,1.437024474143982,0.43345701694488525,0.8998373746871948,0.0526006855070591,0.1374327540397644,487.3906555175781,590.1195068359375,-3.2777562141418457,152.84169006347656,20.979877471923828,481.5823974609375,594.4361572265625,40.306026458740234,161.78836059570312,481.7596435546875,594.6861572265625,40.88349914550781,161.7083740234375,,
362.0,363000.0,363.0,7698.57861328125,0.21085239946842194,-5.898128509521484,-484.73675537109375,-0.09544911235570908,3.118842124938965,-3.3436219692230225,1.4353851079940796,0.4365016520023346,1.16385817527771,0.06268519908189774,0.1381700485944748,484.75823974609375,590.6972045898438,-39.11516189575195,158.120849609375,25.22463035583496,492.4640197753906,595.3533935546875,-41.09330749511719,147.7150421142578,492.0703430175781,595.1112060546875,-39.978702545166016,147.52450561523438,,
363.0,364000.0,364.0,7520.46435546875,0.20834915339946747,-6.377928733825684,-495.16693115234375,-0.04734353348612785,4.607008457183838,-3.6124167442321777,1.4730887413024902,0.42607447504997253,0.8834388256072998,0.05608536675572395,0.13346204161643982,495.0882263183594,588.9642333984375,42.1485710144043,141.0926971435547,16.485797882080078,483.90283203125,594.7803344726562,-45.2336540222168,155.92807006835938,484.14105224609375,593.6198120117188,-41.54000473022461,156.12591552734375,,
364.0,365000.0,365.0,7612.32373046875,0.20962776243686676,-6.230605125427246,-486.1290283203125,-0.059766918420791626,4.155354022979736,-3.553929090499878,1.4469603300094604,0.4362374246120453,1.5684900283813477,0.05346238613128662,0.14424900710582733,486.0806579589844,589.7591552734375,43.316951751708984,159.43234252929688,15.78959846496582,497.5086364746094,596.1490478515625,-39.566932678222656,140.99436950683594,497.2445068359375,595.2203369140625,-40.138710021972656,140.9573974609375,,
365.0,366000.0,366.0,7552.01318359375,0.20954345166683197,-5.676568984985352,-480.1640625,-0.10112753510475159,3.518523693084717,-3.049863815307617,1.4164910316467285,0.4369758069515228,1.083628535270691,0.06253761798143387,0.1367391049861908,480.23187255859375,590.5819091796875,42.499855041503906,160.80523681640625,15.345112800598145,478.7127990722656,592.647216796875,-35.22639465332031,165.6332550048828,478.78662109375,593.359619140625,-39.373748779296875,165.77700805664062,,
366.0,367000.0,367.0,7534.724609375,0.21087700128555298,-6.185757637023926,-492.9012145996094,-0.06785997748374939,3.265333652496338,-3.4221317768096924,1.4694823026657104,0.43354228138923645,0.9704481363296509,0.06169719994068146,0.13836921751499176,492.86199951171875,592.5975341796875,44.137393951416016,149.11376953125,18.96402359008789,497.5621032714844,591.7109985351562,-36.046695709228516,150.68955993652344,497.7715148925781,593.3271484375,-32.620399475097656,150.73953247070312,,
367.0,368000.0,368.0,7846.11376953125,0.21044228971004486,-6.1238250732421875,-501.68792724609375,-0.07996835559606552,3.176344871520996,-3.29384708404541,1.4476394653320312,0.4277319014072418,0.8831601142883301,0.06498667597770691,0.1321621835231781,501.661865234375,593.705322265625,-37.92307662963867,144.3511505126953,22.292125701904297,489.3958740234375,594.544189453125,-41.6850700378418,155.39596557617188,489.26092529296875,595.1145629882812,-41.462364196777344,155.2677764892578,,
368.0,369000.0,369.0,7735.3720703125,0.21047307550907135,-6.073626518249512,-486.1487121582031,-0.07810819894075394,3.508607864379883,-3.218329668045044,1.4495536088943481,0.4358612298965454,0.9420552253723145,0.054722707718610764,0.14131732285022736,486.13323974609375,594.9242553710938,-24.157379150390625,160.1217803955078,14.390575408935547,487.40740966796875,593.6033325195312,-34.650753021240234,156.18408203125,487.25030517578125,593.5096435546875,-39.83864974975586,156.07078552246094,,
369.0,370000.0,370.0,7704.52001953125,0.20962978899478912,-6.340116024017334,-504.42242431640625,-0.03734879195690155,3.0838675498962402,-2.887335777282715,1.4653924703598022,0.427234411239624,0.9393439888954163,0.06568606197834015,0.13476063311100006,504.3511962890625,596.8431396484375,-3.7606616020202637,132.27288818359375,18.893306732177734,495.4113464355469,593.5675659179688,-36.5805549621582,149.8761749267578,495.1773681640625,593.8505859375,-41.834877014160156,150.01809692382812,,
370.0,371000.0,371.0,7671.2900390625,0.2136695384979248,-6.299664497375488,-497.0089111328125,-0.0954115092754364,3.1716952323913574,-3.694300413131714,1.4543129205703735,0.4321441650390625,0.8980725407600403,0.05611453577876091,0.1317511945962906,496.9448547363281,597.213134765625,44.86052322387695,149.00160217285156,22.507591247558594,491.03302001953125,601.5582275390625,-1.690051794052124,148.3311767578125,490.85418701171875,602.296875,-7.618652820587158,148.60235595703125,8105.09228515625,370.0
371.0,372000.0,372.0,7730.38623046875,0.21052215993404388,-6.186197280883789,-501.4168701171875,-0.09084656089544296,3.690566062927246,-4.160288333892822,1.457741618156433,0.4311027526855469,1.096627116203308,0.05049281567335129,0.13572058081626892,501.37762451171875,599.841552734375,-2.544391632080078,141.74884033203125,20.066574096679688,493.7841796875,599.0316162109375,7.147719383239746,157.1392059326172,493.8675842285156,599.0904541015625,8.093579292297363,157.13951110839844,,
372.0,373000.0,373.0,7482.91259765625,0.212111696600914,-5.828191757202148,-502.1553039550781,-0.09323606640100479,3.7523653507232666,-3.415231704711914,1.4387359619140625,0.4337913691997528,0.9083471298217773,0.06458912789821625,0.1312747597694397,502.1917419433594,594.5360717773438,-34.768192291259766,140.58404541015625,18.113191604614258,501.37255859375,596.9476318359375,-33.48862838745117,146.3308563232422,501.5553283691406,597.3106689453125,-36.744956970214844,146.41522216796875,,
373.0,374000.0,374.0,7860.40380859375,0.21304917335510254,-6.076971054077148,-493.26055908203125,-0.10559315234422684,3.769533395767212,-3.325671911239624,1.4706707000732422,0.43815723061561584,1.191805124282837,0.06401470303535461,0.1356508731842041,493.2441711425781,596.5599365234375,-38.699649810791016,151.21534729003906,18.378196716308594,500.97906494140625,599.2039184570312,-31.696123123168945,147.55555725097656,500.8944396972656,600.073974609375,-30.194536209106445,147.51539611816406,,
374.0,375000.0,375.0,7753.58837890625,0.21149878203868866,-6.143983364105225,-496.75372314453125,-0.1393163651227951,3.8757236003875732,-2.927975654602051,1.443785548210144,0.4354492723941803,1.333743691444397,0.06516757607460022,0.13898557424545288,496.72320556640625,597.1571655273438,-29.634483337402344,147.5345001220703,26.718311309814453,491.13104248046875,597.0465698242188,-32.058380126953125,153.74038696289062,491.13409423828125,596.1430053710938,-30.680072784423828,153.49038696289062,,
375.0,376000.0,376.0,7821.14453125,0.21383939683437347,-6.389272689819336,-508.294921875,-0.13231728971004486,2.9373934268951416,-3.207620620727539,1.489182949066162,0.43511953949928284,0.8948351740837097,0.05782466381788254,0.13231904804706573,508.21173095703125,596.0029296875,-21.03740882873535,139.5322265625,20.02005386352539,493.08721923828125,600.434814453125,-30.355165481567383,160.31076049804688,492.14910888671875,599.85009765625,-28.736040115356445,160.17848205566406,,
